Row,Column,Phi,Cluster
 MsmK, DnaK,,6
 OTC, DnaK,,6
 argR, DnaK,,6
 PGK, DnaK,,6
 BgaC, DnaK,,6
 DivIVA, DnaK,,6
 FBPS, DnaK,,6
 GroEL, DnaK,,6
 EF-Tu, DnaK,,6
 ABC_1, DnaK,,6
 PDH, DnaK,,6
 IMPDH_1, DnaK,,6
 FBA, DnaK,,6
 LDH, CodY,,6
 Cps2E, CodY,,6
 Cps2F, CodY,,6
 Cps9E, CodY,,6
 manN, CodY,,6
 ArcD, CodY,,6
 SsPep, CodY,,6
 Fhb_1, CodY,,6
 agaR2, CodY,,6
 Cps2B, CodY,,6
 cps2G, CodY,,6
 Cps2J, CodY,,6
 cps2L, CodY,,6
 NeuB, CodY,,6
 MRP, CodY,,6
 SP1, CodY,,6
 ciaH, CodY,,6
 prsA, CodY,,6
 Ssa, CodY,,6
 abpb, CodY,,6
 sly, CodY,,6
 HtpsC, CodY,,6
 lhk, CodY,,6
 lhr, CodY,,6
 1910HR, CodY,,6
 1910HK, CodY,,6
 ssnA, CodY,,6
 RggTR, CodY,,6
 SntA, CodY,,6
 Sbp2, CodY,,6
 TraG, CodY,,6
 hylA, CodY,,6
 rfeA, CodY,,6
 Tran, CodY,,6
 Hhly3, CodY,,6
 yzpA, CodY,,6
 gh92, CodY,,6
 PnuC, CodY,,6
 cbp40omp40, CodY,,6
 HP1717, CodY,,6
 AtlAss, CodY,,6
 Fhbp, CodY,,6
 Fhb_2, CodY,,6
 ldeS, CodY,,6
 dltA, CodY,,6
 SspA, CodY,,6
 Zmp, CodY,,6
 atl_2, CodY,,6
 NisK, CodY,,6
 NisR, CodY,,6
 ABC_2, CodY,,6
 Sbp1, CodY,,6
 OppA, CodY,,6
 endoSS, CodY,,6
 PK, CodY,,6
 KAR, CodY,,6
 IMPDH_2, CodY,,6
 GlnA, CodY,,6
 HtpsA, CodY,,6
 LuxS, CodY,,6
 Ssads, CodY,,6
 RelQ, CodY,,6
 srtA, CodY,,6
 HP1083, CodY,,6
 ciaR, CodY,,6
 mnmE, CodY,,6
 HP1538, CodY,,6
 CovR, CodY,,6
 lytR, CodY,,6
 RelA, CodY,,6
 GidA, CodY,,6
 GdpP, CodY,,6
 Stp, CodY,,6
 GAPDH, CodY,,6
 adhE, CodY,,6
 Stk, CodY,,6
 ClpX, CodY,,6
 pepT, CodY,,6
 ClpP, CodY,,6
 SspB, CodY,,6
 DnaK, CodY,,6
 CodY, CodY,,6
 PepF, CodY,,6
 Eno, CodY,,6
 HAM1, CodY,,6
 Rex, CodY,,6
 HrcA, CodY,,6
 GrpE, CodY,,6
 DnaJ, CodY,,6
 GntR, CodY,,6
 FlpS, CodY,,6
 pgdA, CodY,,6
 VraSR, CodY,,6
 MsmK, CodY,,6
 OTC, CodY,,6
 argR, CodY,,6
 PGK, CodY,,6
 BgaC, CodY,,6
 DivIVA, CodY,,6
 FBPS, CodY,,6
 GroEL, CodY,,6
 EF-Tu, CodY,,6
 ABC_1, CodY,,6
 PDH, CodY,,6
 IMPDH_1, CodY,,6
 FBA, CodY,,6
 LDH, PepF,,6
 Cps2E, PepF,,6
 Cps2F, PepF,,6
 Cps9E, PepF,,6
 manN, PepF,,6
 ArcD, PepF,,6
 SsPep, PepF,,6
 Fhb_1, PepF,,6
 agaR2, PepF,,6
 Cps2B, PepF,,6
 cps2G, PepF,,6
 Cps2J, PepF,,6
 cps2L, PepF,,6
 NeuB, PepF,,6
 MRP, PepF,,6
 SP1, PepF,,6
 ciaH, PepF,,6
 prsA, PepF,,6
 Ssa, PepF,,6
 abpb, PepF,,6
 sly, PepF,,6
 HtpsC, PepF,,6
 lhk, PepF,,6
 lhr, PepF,,6
 1910HR, PepF,,6
 1910HK, PepF,,6
 ssnA, PepF,,6
 RggTR, PepF,,6
 SntA, PepF,,6
 Sbp2, PepF,,6
 TraG, PepF,,6
 hylA, PepF,,6
 rfeA, PepF,,6
 Tran, PepF,,6
 Hhly3, PepF,,6
 yzpA, PepF,,6
 gh92, PepF,,6
 PnuC, PepF,,6
 cbp40omp40, PepF,,6
 HP1717, PepF,,6
 AtlAss, PepF,,6
 Fhbp, PepF,,6
 Fhb_2, PepF,,6
 ldeS, PepF,,6
 dltA, PepF,,6
 SspA, PepF,,6
 Zmp, PepF,,6
 atl_2, PepF,,6
 NisK, PepF,,6
 NisR, PepF,,6
 ABC_2, PepF,,6
 Sbp1, PepF,,6
 OppA, PepF,,6
 endoSS, PepF,,6
 PK, PepF,,6
 KAR, PepF,,6
 IMPDH_2, PepF,,6
 GlnA, PepF,,6
 HtpsA, PepF,,6
 LuxS, PepF,,6
 Ssads, PepF,,6
 RelQ, PepF,,6
 srtA, PepF,,6
 HP1083, PepF,,6
 ciaR, PepF,,6
 mnmE, PepF,,6
 HP1538, PepF,,6
 CovR, PepF,,6
 lytR, PepF,,6
 RelA, PepF,,6
 GidA, PepF,,6
 GdpP, PepF,,6
 Stp, PepF,,6
 GAPDH, PepF,,6
 adhE, PepF,,6
 Stk, PepF,,6
 ClpX, PepF,,6
 pepT, PepF,,6
 ClpP, PepF,,6
 SspB, PepF,,6
 DnaK, PepF,,6
 CodY, PepF,,6
 PepF, PepF,,6
 Eno, PepF,,6
 HAM1, PepF,,6
 Rex, PepF,,6
 HrcA, PepF,,6
 GrpE, PepF,,6
 DnaJ, PepF,,6
 GntR, PepF,,6
 FlpS, PepF,,6
 pgdA, PepF,,6
 VraSR, PepF,,6
 MsmK, PepF,,6
 OTC, PepF,,6
 argR, PepF,,6
 PGK, PepF,,6
 BgaC, PepF,,6
 DivIVA, PepF,,6
 FBPS, PepF,,6
 GroEL, PepF,,6
 EF-Tu, PepF,,6
 ABC_1, PepF,,6
 PDH, PepF,,6
 IMPDH_1, PepF,,6
 FBA, PepF,,6
 LDH, Eno,,6
 Cps2E, Eno,,6
 Cps2F, Eno,,6
 Cps9E, Eno,,6
 manN, Eno,,6
 ArcD, Eno,,6
 SsPep, Eno,,6
 Fhb_1, Eno,,6
 agaR2, Eno,,6
 Cps2B, Eno,,6
 cps2G, Eno,,6
 Cps2J, Eno,,6
 cps2L, Eno,,6
 NeuB, Eno,,6
 MRP, Eno,,6
 SP1, Eno,,6
 ciaH, Eno,,6
 prsA, Eno,,6
 Ssa, Eno,,6
 abpb, Eno,,6
 sly, Eno,,6
 HtpsC, Eno,,6
 lhk, Eno,,6
 lhr, Eno,,6
 1910HR, Eno,,6
 1910HK, Eno,,6
 ssnA, Eno,,6
 RggTR, Eno,,6
 SntA, Eno,,6
 Sbp2, Eno,,6
 TraG, Eno,,6
 hylA, Eno,,6
 rfeA, Eno,,6
 Tran, Eno,,6
 Hhly3, Eno,,6
 yzpA, Eno,,6
 gh92, Eno,,6
 PnuC, Eno,,6
 cbp40omp40, Eno,,6
 HP1717, Eno,,6
 AtlAss, Eno,,6
 Fhbp, Eno,,6
 Fhb_2, Eno,,6
 ldeS, Eno,,6
 dltA, Eno,,6
 SspA, Eno,,6
 Zmp, Eno,,6
 atl_2, Eno,,6
 NisK, Eno,,6
 NisR, Eno,,6
 ABC_2, Eno,,6
 Sbp1, Eno,,6
 OppA, Eno,,6
 endoSS, Eno,,6
 PK, Eno,,6
 KAR, Eno,,6
 IMPDH_2, Eno,,6
 GlnA, Eno,,6
 HtpsA, Eno,,6
 LuxS, Eno,,6
 Ssads, Eno,,6
 RelQ, Eno,,6
 srtA, Eno,,6
 HP1083, Eno,,6
 ciaR, Eno,,6
 mnmE, Eno,,6
 HP1538, Eno,,6
 CovR, Eno,,6
 lytR, Eno,,6
 RelA, Eno,,6
 GidA, Eno,,6
 GdpP, Eno,,6
 Stp, Eno,,6
 GAPDH, Eno,,6
 adhE, Eno,,6
 Stk, Eno,,6
 ClpX, Eno,,6
 pepT, Eno,,6
 ClpP, Eno,,6
 SspB, Eno,,6
 DnaK, Eno,,6
 CodY, Eno,,6
 PepF, Eno,,6
 Eno, Eno,,6
 HAM1, Eno,,6
 Rex, Eno,,6
 HrcA, Eno,,6
 GrpE, Eno,,6
 DnaJ, Eno,,6
 GntR, Eno,,6
 FlpS, Eno,,6
 pgdA, Eno,,6
 VraSR, Eno,,6
 MsmK, Eno,,6
 OTC, Eno,,6
 argR, Eno,,6
 PGK, Eno,,6
 BgaC, Eno,,6
 DivIVA, Eno,,6
 FBPS, Eno,,6
 GroEL, Eno,,6
 EF-Tu, Eno,,6
 ABC_1, Eno,,6
 PDH, Eno,,6
 IMPDH_1, Eno,,6
 FBA, Eno,,6
 LDH, HAM1,,6
 Cps2E, HAM1,,6
 Cps2F, HAM1,,6
 Cps9E, HAM1,,6
 manN, HAM1,,6
 ArcD, HAM1,,6
 SsPep, HAM1,,6
 Fhb_1, HAM1,,6
 agaR2, HAM1,,6
 Cps2B, HAM1,,6
 cps2G, HAM1,,6
 Cps2J, HAM1,,6
 cps2L, HAM1,,6
 NeuB, HAM1,,6
 MRP, HAM1,,6
 SP1, HAM1,,6
 ciaH, HAM1,,6
 prsA, HAM1,,6
 Ssa, HAM1,,6
 abpb, HAM1,,6
 sly, HAM1,,6
 HtpsC, HAM1,,6
 lhk, HAM1,,6
 lhr, HAM1,,6
 1910HR, HAM1,,6
 1910HK, HAM1,,6
 ssnA, HAM1,,6
 RggTR, HAM1,,6
 SntA, HAM1,,6
 Sbp2, HAM1,,6
 TraG, HAM1,,6
 hylA, HAM1,,6
 rfeA, HAM1,,6
 Tran, HAM1,,6
 Hhly3, HAM1,,6
 yzpA, HAM1,,6
 gh92, HAM1,,6
 PnuC, HAM1,,6
 cbp40omp40, HAM1,,6
 HP1717, HAM1,,6
 AtlAss, HAM1,,6
 Fhbp, HAM1,,6
 Fhb_2, HAM1,,6
 ldeS, HAM1,,6
 dltA, HAM1,,6
 SspA, HAM1,,6
 Zmp, HAM1,,6
 atl_2, HAM1,,6
 NisK, HAM1,,6
 NisR, HAM1,,6
 ABC_2, HAM1,,6
 Sbp1, HAM1,,6
 OppA, HAM1,,6
 endoSS, HAM1,,6
 PK, HAM1,,6
 KAR, HAM1,,6
 IMPDH_2, HAM1,,6
 GlnA, HAM1,,6
 HtpsA, HAM1,,6
 LuxS, HAM1,,6
 Ssads, HAM1,,6
 RelQ, HAM1,,6
 srtA, HAM1,,6
 HP1083, HAM1,,6
 ciaR, HAM1,,6
 mnmE, HAM1,,6
 HP1538, HAM1,,6
 CovR, HAM1,,6
 lytR, HAM1,,6
 RelA, HAM1,,6
 GidA, HAM1,,6
 GdpP, HAM1,,6
 Stp, HAM1,,6
 GAPDH, HAM1,,6
 adhE, HAM1,,6
 Stk, HAM1,,6
 ClpX, HAM1,,6
 pepT, HAM1,,6
 ClpP, HAM1,,6
 SspB, HAM1,,6
 DnaK, HAM1,,6
 CodY, HAM1,,6
 PepF, HAM1,,6
 Eno, HAM1,,6
 HAM1, HAM1,,6
 Rex, HAM1,,6
 HrcA, HAM1,,6
 GrpE, HAM1,,6
 DnaJ, HAM1,,6
 GntR, HAM1,,6
 FlpS, HAM1,,6
 pgdA, HAM1,,6
 VraSR, HAM1,,6
 MsmK, HAM1,,6
 OTC, HAM1,,6
 argR, HAM1,,6
 PGK, HAM1,,6
 BgaC, HAM1,,6
 DivIVA, HAM1,,6
 FBPS, HAM1,,6
 GroEL, HAM1,,6
 EF-Tu, HAM1,,6
 ABC_1, HAM1,,6
 PDH, HAM1,,6
 IMPDH_1, HAM1,,6
 FBA, HAM1,,6
 LDH, Rex,,6
 Cps2E, Rex,,6
 Cps2F, Rex,,6
 Cps9E, Rex,,6
 manN, Rex,,6
 ArcD, Rex,,6
 SsPep, Rex,,6
 Fhb_1, Rex,,6
 agaR2, Rex,,6
 Cps2B, Rex,,6
 cps2G, Rex,,6
 Cps2J, Rex,,6
 cps2L, Rex,,6
 NeuB, Rex,,6
 MRP, Rex,,6
 SP1, Rex,,6
 ciaH, Rex,,6
 prsA, Rex,,6
 Ssa, Rex,,6
 abpb, Rex,,6
 sly, Rex,,6
 HtpsC, Rex,,6
 lhk, Rex,,6
 lhr, Rex,,6
 1910HR, Rex,,6
 1910HK, Rex,,6
 ssnA, Rex,,6
 RggTR, Rex,,6
 SntA, Rex,,6
 Sbp2, Rex,,6
 TraG, Rex,,6
 hylA, Rex,,6
 rfeA, Rex,,6
 Tran, Rex,,6
 Hhly3, Rex,,6
 yzpA, Rex,,6
 gh92, Rex,,6
 PnuC, Rex,,6
 cbp40omp40, Rex,,6
 HP1717, Rex,,6
 AtlAss, Rex,,6
 Fhbp, Rex,,6
 Fhb_2, Rex,,6
 ldeS, Rex,,6
 dltA, Rex,,6
 SspA, Rex,,6
 Zmp, Rex,,6
 atl_2, Rex,,6
 NisK, Rex,,6
 NisR, Rex,,6
 ABC_2, Rex,,6
 Sbp1, Rex,,6
 OppA, Rex,,6
 endoSS, Rex,,6
 PK, Rex,,6
 KAR, Rex,,6
 IMPDH_2, Rex,,6
 GlnA, Rex,,6
 HtpsA, Rex,,6
 LuxS, Rex,,6
 Ssads, Rex,,6
 RelQ, Rex,,6
 srtA, Rex,,6
 HP1083, Rex,,6
 ciaR, Rex,,6
 mnmE, Rex,,6
 HP1538, Rex,,6
 CovR, Rex,,6
 lytR, Rex,,6
 RelA, Rex,,6
 GidA, Rex,,6
 GdpP, Rex,,6
 Stp, Rex,,6
 GAPDH, Rex,,6
 adhE, Rex,,6
 Stk, Rex,,6
 ClpX, Rex,,6
 pepT, Rex,,6
 ClpP, Rex,,6
 SspB, Rex,,6
 DnaK, Rex,,6
 CodY, Rex,,6
 PepF, Rex,,6
 Eno, Rex,,6
 HAM1, Rex,,6
 Rex, Rex,,6
 HrcA, Rex,,6
 GrpE, Rex,,6
 DnaJ, Rex,,6
 GntR, Rex,,6
 FlpS, Rex,,6
 pgdA, Rex,,6
 VraSR, Rex,,6
 MsmK, Rex,,6
 OTC, Rex,,6
 argR, Rex,,6
 PGK, Rex,,6
 BgaC, Rex,,6
 DivIVA, Rex,,6
 FBPS, Rex,,6
 GroEL, Rex,,6
 EF-Tu, Rex,,6
 ABC_1, Rex,,6
 PDH, Rex,,6
 IMPDH_1, Rex,,6
 FBA, Rex,,6
 LDH, HrcA,,6
 Cps2E, HrcA,,6
 Cps2F, HrcA,,6
 Cps9E, HrcA,,6
 manN, HrcA,,6
 ArcD, HrcA,,6
 SsPep, HrcA,,6
 Fhb_1, HrcA,,6
 agaR2, HrcA,,6
 Cps2B, HrcA,,6
 cps2G, HrcA,,6
 Cps2J, HrcA,,6
 cps2L, HrcA,,6
 NeuB, HrcA,,6
 MRP, HrcA,,6
 SP1, HrcA,,6
 ciaH, HrcA,,6
 prsA, HrcA,,6
 Ssa, HrcA,,6
 abpb, HrcA,,6
 sly, HrcA,,6
 HtpsC, HrcA,,6
 lhk, HrcA,,6
 lhr, HrcA,,6
 1910HR, HrcA,,6
 1910HK, HrcA,,6
 ssnA, HrcA,,6
 RggTR, HrcA,,6
 SntA, HrcA,,6
 Sbp2, HrcA,,6
 TraG, HrcA,,6
 hylA, HrcA,,6
 rfeA, HrcA,,6
 Tran, HrcA,,6
 Hhly3, HrcA,,6
 yzpA, HrcA,,6
 gh92, HrcA,,6
 PnuC, HrcA,,6
 cbp40omp40, HrcA,,6
 HP1717, HrcA,,6
 AtlAss, HrcA,,6
 Fhbp, HrcA,,6
 Fhb_2, HrcA,,6
 ldeS, HrcA,,6
 dltA, HrcA,,6
 SspA, HrcA,,6
 Zmp, HrcA,,6
 atl_2, HrcA,,6
 NisK, HrcA,,6
 NisR, HrcA,,6
 ABC_2, HrcA,,6
 Sbp1, HrcA,,6
 OppA, HrcA,,6
 endoSS, HrcA,,6
 PK, HrcA,,6
 KAR, HrcA,,6
 IMPDH_2, HrcA,,6
 GlnA, HrcA,,6
 HtpsA, HrcA,,6
 LuxS, HrcA,,6
 Ssads, HrcA,,6
 RelQ, HrcA,,6
 srtA, HrcA,,6
 HP1083, HrcA,,6
 ciaR, HrcA,,6
 mnmE, HrcA,,6
 HP1538, HrcA,,6
 CovR, HrcA,,6
 lytR, HrcA,,6
 RelA, HrcA,,6
 GidA, HrcA,,6
 GdpP, HrcA,,6
 Stp, HrcA,,6
 GAPDH, HrcA,,6
 adhE, HrcA,,6
 Stk, HrcA,,6
 ClpX, HrcA,,6
 pepT, HrcA,,6
 ClpP, HrcA,,6
 SspB, HrcA,,6
 DnaK, HrcA,,6
 CodY, HrcA,,6
 PepF, HrcA,,6
 Eno, HrcA,,6
 HAM1, HrcA,,6
 Rex, HrcA,,6
 HrcA, HrcA,,6
 GrpE, HrcA,,6
 DnaJ, HrcA,,6
 GntR, HrcA,,6
 FlpS, HrcA,,6
 pgdA, HrcA,,6
 VraSR, HrcA,,6
 MsmK, HrcA,,6
 OTC, HrcA,,6
 argR, HrcA,,6
 PGK, HrcA,,6
 BgaC, HrcA,,6
 DivIVA, HrcA,,6
 FBPS, HrcA,,6
 GroEL, HrcA,,6
 EF-Tu, HrcA,,6
 ABC_1, HrcA,,6
 PDH, HrcA,,6
 IMPDH_1, HrcA,,6
 FBA, HrcA,,6
 LDH, GrpE,,6
 Cps2E, GrpE,,6
 Cps2F, GrpE,,6
 Cps9E, GrpE,,6
 manN, GrpE,,6
 ArcD, GrpE,,6
 SsPep, GrpE,,6
 Fhb_1, GrpE,,6
 agaR2, GrpE,,6
 Cps2B, GrpE,,6
 cps2G, GrpE,,6
 Cps2J, GrpE,,6
 cps2L, GrpE,,6
 NeuB, GrpE,,6
 MRP, GrpE,,6
 SP1, GrpE,,6
 ciaH, GrpE,,6
 prsA, GrpE,,6
 Ssa, GrpE,,6
 abpb, GrpE,,6
 sly, GrpE,,6
 HtpsC, GrpE,,6
 lhk, GrpE,,6
 lhr, GrpE,,6
 1910HR, GrpE,,6
 1910HK, GrpE,,6
 ssnA, GrpE,,6
 RggTR, GrpE,,6
 SntA, GrpE,,6
 Sbp2, GrpE,,6
 TraG, GrpE,,6
 hylA, GrpE,,6
 rfeA, GrpE,,6
 Tran, GrpE,,6
 Hhly3, GrpE,,6
 yzpA, GrpE,,6
 gh92, GrpE,,6
 PnuC, GrpE,,6
 cbp40omp40, GrpE,,6
 HP1717, GrpE,,6
 AtlAss, GrpE,,6
 Fhbp, GrpE,,6
 Fhb_2, GrpE,,6
 ldeS, GrpE,,6
 dltA, GrpE,,6
 SspA, GrpE,,6
 Zmp, GrpE,,6
 atl_2, GrpE,,6
 NisK, GrpE,,6
 NisR, GrpE,,6
 ABC_2, GrpE,,6
 Sbp1, GrpE,,6
 OppA, GrpE,,6
 endoSS, GrpE,,6
 PK, GrpE,,6
 KAR, GrpE,,6
 IMPDH_2, GrpE,,6
 GlnA, GrpE,,6
 HtpsA, GrpE,,6
 LuxS, GrpE,,6
 Ssads, GrpE,,6
 RelQ, GrpE,,6
 srtA, GrpE,,6
 HP1083, GrpE,,6
 ciaR, GrpE,,6
 mnmE, GrpE,,6
 HP1538, GrpE,,6
 CovR, GrpE,,6
 lytR, GrpE,,6
 RelA, GrpE,,6
 GidA, GrpE,,6
 GdpP, GrpE,,6
 Stp, GrpE,,6
 GAPDH, GrpE,,6
 adhE, GrpE,,6
 Stk, GrpE,,6
 ClpX, GrpE,,6
 pepT, GrpE,,6
 ClpP, GrpE,,6
 SspB, GrpE,,6
 DnaK, GrpE,,6
 CodY, GrpE,,6
 PepF, GrpE,,6
 Eno, GrpE,,6
 HAM1, GrpE,,6
 Rex, GrpE,,6
 HrcA, GrpE,,6
 GrpE, GrpE,,6
 DnaJ, GrpE,,6
 GntR, GrpE,,6
 FlpS, GrpE,,6
 pgdA, GrpE,,6
 VraSR, GrpE,,6
 MsmK, GrpE,,6
 OTC, GrpE,,6
 argR, GrpE,,6
 PGK, GrpE,,6
 BgaC, GrpE,,6
 DivIVA, GrpE,,6
 FBPS, GrpE,,6
 GroEL, GrpE,,6
 EF-Tu, GrpE,,6
 ABC_1, GrpE,,6
 PDH, GrpE,,6
 IMPDH_1, GrpE,,6
 FBA, GrpE,,6
 LDH, DnaJ,,6
 Cps2E, DnaJ,,6
 Cps2F, DnaJ,,6
 Cps9E, DnaJ,,6
 manN, DnaJ,,6
 ArcD, DnaJ,,6
 SsPep, DnaJ,,6
 Fhb_1, DnaJ,,6
 agaR2, DnaJ,,6
 Cps2B, DnaJ,,6
 cps2G, DnaJ,,6
 Cps2J, DnaJ,,6
 cps2L, DnaJ,,6
 NeuB, DnaJ,,6
 MRP, DnaJ,,6
 SP1, DnaJ,,6
 ciaH, DnaJ,,6
 prsA, DnaJ,,6
 Ssa, DnaJ,,6
 abpb, DnaJ,,6
 sly, DnaJ,,6
 HtpsC, DnaJ,,6
 lhk, DnaJ,,6
 lhr, DnaJ,,6
 1910HR, DnaJ,,6
 1910HK, DnaJ,,6
 ssnA, DnaJ,,6
 RggTR, DnaJ,,6
 SntA, DnaJ,,6
 Sbp2, DnaJ,,6
 TraG, DnaJ,,6
 hylA, DnaJ,,6
 rfeA, DnaJ,,6
 Tran, DnaJ,,6
 Hhly3, DnaJ,,6
 yzpA, DnaJ,,6
 gh92, DnaJ,,6
 PnuC, DnaJ,,6
 cbp40omp40, DnaJ,,6
 HP1717, DnaJ,,6
 AtlAss, DnaJ,,6
 Fhbp, DnaJ,,6
 Fhb_2, DnaJ,,6
 ldeS, DnaJ,,6
 dltA, DnaJ,,6
 SspA, DnaJ,,6
 Zmp, DnaJ,,6
 atl_2, DnaJ,,6
 NisK, DnaJ,,6
 NisR, DnaJ,,6
 ABC_2, DnaJ,,6
 Sbp1, DnaJ,,6
 OppA, DnaJ,,6
 endoSS, DnaJ,,6
 PK, DnaJ,,6
 KAR, DnaJ,,6
 IMPDH_2, DnaJ,,6
 GlnA, DnaJ,,6
 HtpsA, DnaJ,,6
 LuxS, DnaJ,,6
 Ssads, DnaJ,,6
 RelQ, DnaJ,,6
 srtA, DnaJ,,6
 HP1083, DnaJ,,6
 ciaR, DnaJ,,6
 mnmE, DnaJ,,6
 HP1538, DnaJ,,6
 CovR, DnaJ,,6
 lytR, DnaJ,,6
 RelA, DnaJ,,6
 GidA, DnaJ,,6
 GdpP, DnaJ,,6
 Stp, DnaJ,,6
 GAPDH, DnaJ,,6
 adhE, DnaJ,,6
 Stk, DnaJ,,6
 ClpX, DnaJ,,6
 pepT, DnaJ,,6
 ClpP, DnaJ,,6
 SspB, DnaJ,,6
 DnaK, DnaJ,,6
 CodY, DnaJ,,6
 PepF, DnaJ,,6
 Eno, DnaJ,,6
 HAM1, DnaJ,,6
 Rex, DnaJ,,6
 HrcA, DnaJ,,6
 GrpE, DnaJ,,6
 DnaJ, DnaJ,,6
 GntR, DnaJ,,6
 FlpS, DnaJ,,6
 pgdA, DnaJ,,6
 VraSR, DnaJ,,6
 MsmK, DnaJ,,6
 OTC, DnaJ,,6
 argR, DnaJ,,6
 PGK, DnaJ,,6
 BgaC, DnaJ,,6
 DivIVA, DnaJ,,6
 FBPS, DnaJ,,6
 GroEL, DnaJ,,6
 EF-Tu, DnaJ,,6
 ABC_1, DnaJ,,6
 PDH, DnaJ,,6
 IMPDH_1, DnaJ,,6
 FBA, DnaJ,,6
 LDH, GntR,,6
 Cps2E, GntR,,6
 Cps2F, GntR,,6
 Cps9E, GntR,,6
 manN, GntR,,6
 ArcD, GntR,,6
 SsPep, GntR,,6
 Fhb_1, GntR,,6
 agaR2, GntR,,6
 Cps2B, GntR,,6
 cps2G, GntR,,6
 Cps2J, GntR,,6
 cps2L, GntR,,6
 NeuB, GntR,,6
 MRP, GntR,,6
 SP1, GntR,,6
 ciaH, GntR,,6
 prsA, GntR,,6
 Ssa, GntR,,6
 abpb, GntR,,6
 sly, GntR,,6
 HtpsC, GntR,,6
 lhk, GntR,,6
 lhr, GntR,,6
 1910HR, GntR,,6
 1910HK, GntR,,6
 ssnA, GntR,,6
 RggTR, GntR,,6
 SntA, GntR,,6
 Sbp2, GntR,,6
 TraG, GntR,,6
 hylA, GntR,,6
 rfeA, GntR,,6
 Tran, GntR,,6
 Hhly3, GntR,,6
 yzpA, GntR,,6
 gh92, GntR,,6
 PnuC, GntR,,6
 cbp40omp40, GntR,,6
 HP1717, GntR,,6
 AtlAss, GntR,,6
 Fhbp, GntR,,6
 Fhb_2, GntR,,6
 ldeS, GntR,,6
 dltA, GntR,,6
 SspA, GntR,,6
 Zmp, GntR,,6
 atl_2, GntR,,6
 NisK, GntR,,6
 NisR, GntR,,6
 ABC_2, GntR,,6
 Sbp1, GntR,,6
 OppA, GntR,,6
 endoSS, GntR,,6
 PK, GntR,,6
 KAR, GntR,,6
 IMPDH_2, GntR,,6
 GlnA, GntR,,6
 HtpsA, GntR,,6
 LuxS, GntR,,6
 Ssads, GntR,,6
 RelQ, GntR,,6
 srtA, GntR,,6
 HP1083, GntR,,6
 ciaR, GntR,,6
 mnmE, GntR,,6
 HP1538, GntR,,6
 CovR, GntR,,6
 lytR, GntR,,6
 RelA, GntR,,6
 GidA, GntR,,6
 GdpP, GntR,,6
 Stp, GntR,,6
 GAPDH, GntR,,6
 adhE, GntR,,6
 Stk, GntR,,6
 ClpX, GntR,,6
 pepT, GntR,,6
 ClpP, GntR,,6
 SspB, GntR,,6
 DnaK, GntR,,6
 CodY, GntR,,6
 PepF, GntR,,6
 Eno, GntR,,6
 HAM1, GntR,,6
 Rex, GntR,,6
 HrcA, GntR,,6
 GrpE, GntR,,6
 DnaJ, GntR,,6
 GntR, GntR,,6
 FlpS, GntR,,6
 pgdA, GntR,,6
 VraSR, GntR,,6
 MsmK, GntR,,6
 OTC, GntR,,6
 argR, GntR,,6
 PGK, GntR,,6
 BgaC, GntR,,6
 DivIVA, GntR,,6
 FBPS, GntR,,6
 GroEL, GntR,,6
 EF-Tu, GntR,,6
 ABC_1, GntR,,6
 PDH, GntR,,6
 IMPDH_1, GntR,,6
 FBA, GntR,,6
 LDH, FlpS,,6
 Cps2E, FlpS,,6
 Cps2F, FlpS,,6
 Cps9E, FlpS,,6
 manN, FlpS,,6
 ArcD, FlpS,,6
 SsPep, FlpS,,6
 Fhb_1, FlpS,,6
 agaR2, FlpS,,6
 Cps2B, FlpS,,6
 cps2G, FlpS,,6
 Cps2J, FlpS,,6
 cps2L, FlpS,,6
 NeuB, FlpS,,6
 MRP, FlpS,,6
 SP1, FlpS,,6
 ciaH, FlpS,,6
 prsA, FlpS,,6
 Ssa, FlpS,,6
 abpb, FlpS,,6
 sly, FlpS,,6
 HtpsC, FlpS,,6
 lhk, FlpS,,6
 lhr, FlpS,,6
 1910HR, FlpS,,6
 1910HK, FlpS,,6
 ssnA, FlpS,,6
 RggTR, FlpS,,6
 SntA, FlpS,,6
 Sbp2, FlpS,,6
 TraG, FlpS,,6
 hylA, FlpS,,6
 rfeA, FlpS,,6
 Tran, FlpS,,6
 Hhly3, FlpS,,6
 yzpA, FlpS,,6
 gh92, FlpS,,6
 PnuC, FlpS,,6
 cbp40omp40, FlpS,,6
 HP1717, FlpS,,6
 AtlAss, FlpS,,6
 Fhbp, FlpS,,6
 Fhb_2, FlpS,,6
 ldeS, FlpS,,6
 dltA, FlpS,,6
 SspA, FlpS,,6
 Zmp, FlpS,,6
 atl_2, FlpS,,6
 NisK, FlpS,,6
 NisR, FlpS,,6
 ABC_2, FlpS,,6
 Sbp1, FlpS,,6
 OppA, FlpS,,6
 endoSS, FlpS,,6
 PK, FlpS,,6
 KAR, FlpS,,6
 IMPDH_2, FlpS,,6
 GlnA, FlpS,,6
 HtpsA, FlpS,,6
 LuxS, FlpS,,6
 Ssads, FlpS,,6
 RelQ, FlpS,,6
 srtA, FlpS,,6
 HP1083, FlpS,,6
 ciaR, FlpS,,6
 mnmE, FlpS,,6
 HP1538, FlpS,,6
 CovR, FlpS,,6
 lytR, FlpS,,6
 RelA, FlpS,,6
